farm;lat;lon;fw;Nf;Ns
55;35.288000;-3.7300000;2092.64;75152.0;153939.
56;36.658000;-6.4400000;2090.22;75065.0;159615.
57;36.738000;-6.4900000;2086.96;74947.8;164380.
58;35.288000;-3.6700000;2085.63;74900.2;152001.
59;35.388000;-4.9600000;2085.10;74881.3;132539.
60;35.248000;-4.0700000;2084.19;74848.5;147476.
61;35.208000;-4.5700000;2082.80;74798.5;147138.
62;39.358000;-9.4300000;2082.75;74796.7;163840.
63;35.448000;-3.0000000;2076.30;74565.1;156077.
64;36.868000;-6.4700000;2074.24;74491.1;163259.
65;39.118000;-9.4100000;2070.30;74349.5;160416.
66;35.218000;-4.1800000;2063.52;74106.1;149529.
67;37.168000;-7.5100000;2058.75;73934.7;161751.
68;36.388000;-5.2000000;2058.25;73916.8;145977.
69;40.288000;-8.9100000;2057.34;73884.3;162125.
70;39.408000;-9.5100000;2053.22;73736.3;160616.
71;39.428000;-9.2600000;2050.77;73648.1;160564.
72;35.228000;-4.6400000;2050.58;73641.4;133462.
73;38.488000;-8.9500000;2049.02;73585.6;136499.
74;38.418000;-9.1700000;2048.93;73582.2;154092.
75;39.398000;-9.3200000;2044.61;73427.0;157554.
76;35.918000;-5.4200000;2042.52;73352.1;159702.
77;35.318000;-4.8600000;2039.74;73252.0;130719.
78;35.778000;-5.3300000;2039.37;73239.0;139210.
79;35.238000;-4.7200000;2037.10;73157.4;135277.
80;38.088000;-8.8100000;2036.98;73153.2;155099.
81;37.188000;-7.4000000;2036.29;73128.4;161457.
82;36.508000;-6.3000000;2031.86;72969.1;144931.
83;36.628000;-6.3400000;2030.96;72936.9;129629.
84;40.348000;-8.8900000;2030.65;72925.7;160083.
85;36.618000;-4.4900000;2028.41;72845.2;145160.
86;38.478000;-8.8900000;2026.74;72785.3;129957.
87;35.268000;-3.6100000;2024.66;72710.8;136736.
88;35.228000;-3.2900000;2024.56;72707.1;128491.
89;35.488000;-5.0900000;2024.37;72700.1;135955.
90;38.698000;-9.2500000;2023.58;72671.8;160613.
91;35.198000;-4.2400000;2018.97;72506.2;140857.
92;39.298000;-9.3700000;2018.45;72487.6;157540.
93;36.678000;-6.5000000;2016.65;72422.9;156516.
94;35.388000;-3.0200000;2008.85;72143.0;146347.
95;40.228000;-8.9300000;2006.54;72060.0;158028.
96;35.328000;-4.9200000;2005.32;72016.2;106128.
97;39.738000;-9.0600000;2002.63;71919.6;153554.
98;35.248000;-3.2200000;1995.74;71672.1;121385.
99;35.208000;-3.3500000;1995.45;71661.6;129776.
100;35.198000;-4.5100000;1991.37;71514.9;122426.
101;36.718000;-4.2800000;1990.57;71486.2;149761.
102;35.298000;-3.1400000;1990.56;71486.1;133243.
103;35.278000;-4.8000000;1989.70;71455.0;118732.
104;36.158000;-5.9800000;1988.38;71407.6;152280.
105;35.218000;-3.4300000;1987.99;71393.6;128597.
106;36.568000;-6.3200000;1987.72;71383.9;121799.
107;36.388000;-6.2800000;1986.25;71331.1;122249.
108;35.188000;-4.3100000;1985.96;71320.8;132062.
109;36.308000;-5.2300000;1985.78;71314.3;151481.
110;36.288000;-6.2400000;1985.40;71300.8;122361.
111;38.388000;-8.8300000;1981.35;71155.2;156081.
112;40.118000;-8.9300000;1976.06;70965.4;155988.
113;35.178000;-4.3800000;1974.01;70891.6;127979.
114;36.718000;-4.2000000;1968.97;70710.7;146746.
115;38.488000;-9.2000000;1968.91;70708.6;140827.
116;37.198000;-7.3300000;1967.73;70666.1;156073.
117;35.328000;-3.0600000;1963.91;70528.8;124139.
118;39.798000;-9.0500000;1963.06;70498.3;150651.
119;39.548000;-9.1400000;1962.59;70481.5;150143.
120;37.248000;-7.4200000;1961.08;70427.3;23094.1
121;36.598000;-6.4000000;1960.64;70411.4;135987.
122;35.228000;-3.8500000;1959.78;70380.7;116727.
123;36.718000;-4.3400000;1959.22;70360.4;139263.
124;35.228000;-3.5000000;1958.72;70342.7;120542.
125;37.838000;-0.75000000;1956.93;70278.3;45354.7
126;35.178000;-4.4400000;1950.92;70062.5;118735.
127;37.978000;-8.8900000;1949.03;69994.4;150303.
128;36.798000;-6.5400000;1947.73;69947.9;151888.
129;36.448000;-6.3100000;1947.42;69936.6;124720.
130;38.428000;-9.1100000;1947.23;69930.0;148390.
131;40.168000;-8.8700000;1942.27;69751.7;153301.
132;35.758000;-0.77000000;1932.94;69416.6;58452.6
133;35.568000;-5.2100000;1931.89;69379.0;120350.
134;36.178000;-5.3200000;1930.87;69342.3;150459.
135;36.248000;-5.2800000;1930.35;69323.8;149020.
136;38.318000;-8.8000000;1930.17;69317.1;151751.
137;36.138000;-5.8600000;1925.35;69144.1;143901.
138;36.718000;-3.7300000;1923.93;69093.1;112692.
139;38.458000;-9.0100000;1921.42;69002.9;144621.
140;40.688000;0.86000000;1919.27;68925.8;152329.
141;36.928000;-6.4900000;1918.11;68884.2;149556.
142;40.638000;0.72000000;1916.60;68829.8;152222.
143;36.728000;-4.1300000;1914.44;68752.5;142434.
144;39.238000;-9.3600000;1914.09;68739.8;148181.
145;40.058000;-8.9600000;1908.86;68552.0;150432.
146;36.238000;-6.1800000;1907.93;68518.7;120118.
147;36.738000;-6.5500000;1907.35;68497.8;148733.
148;38.228000;-8.7900000;1907.21;68492.7;152388.
149;40.408000;-8.8700000;1901.86;68300.5;149620.
150;36.508000;-6.3600000;1901.07;68272.4;122698.
151;35.698000;-0.97000000;1894.74;68044.9;136990.
152;35.718000;-5.3100000;1890.47;67891.5;106334.
153;40.838000;0.75000000;1889.67;67862.8;150077.
154;40.658000;0.80000000;1888.24;67811.2;149975.
155;36.158000;-5.9200000;1885.38;67708.6;143033.
156;35.758000;-0.83000000;1884.08;67662.0;131494.
157;36.728000;-3.6700000;1883.43;67638.5;94930.1
158;39.348000;-9.6600000;1881.32;67562.8;140377.
159;39.928000;-9.0000000;1881.05;67553.3;147597.
160;35.228000;-3.7900000;1881.04;67553.0;105006.
161;39.988000;-8.9800000;1877.06;67409.8;148065.
162;35.728000;-0.91000000;1872.60;67249.9;125664.
163;35.628000;-5.2500000;1872.37;67241.6;115555.
164;36.678000;-6.5600000;1864.65;66964.4;141496.
165;36.708000;-4.4000000;1862.67;66893.3;110180.
166;35.678000;-1.0400000;1861.53;66852.0;132367.
167;35.628000;-1.1000000;1861.27;66843.0;126839.
168;36.728000;-3.5800000;1852.44;66525.8;77166.7
169;39.478000;-9.5300000;1852.09;66513.2;140715.
170;37.828000;-8.8300000;1851.17;66480.1;142374.
171;36.728000;-3.9200000;1849.03;66403.4;106152.
172;38.498000;-8.8300000;1848.49;66383.8;71169.7
173;36.448000;-6.2500000;1846.97;66329.3;111643.
174;37.898000;-0.74000000;1845.71;66284.1;38195.4
175;36.738000;-3.9800000;1842.92;66183.9;136544.
176;40.568000;-8.8300000;1840.98;66114.3;145356.
177;36.748000;-4.0700000;1839.23;66051.4;138025.
178;36.728000;-2.9300000;1837.05;65973.2;97065.8
179;35.588000;-1.1900000;1832.77;65819.2;132137.
180;37.888000;-8.8100000;1832.06;65793.9;139371.
181;36.688000;-2.8400000;1830.13;65724.6;110437.
182;40.558000;0.54000000;1828.18;65654.7;145037.
183;36.808000;3.0700000;1827.43;65627.6;82742.3
184;35.188000;-2.3900000;1825.09;65543.5;115661.
185;40.508000;-8.8400000;1824.83;65534.1;143900.
186;39.858000;-9.0300000;1820.62;65383.1;142004.
187;35.328000;-1.4400000;1820.28;65370.9;109278.
188;38.258000;-0.51000000;1816.67;65241.2;42595.9
189;40.588000;0.60000000;1816.31;65228.1;144208.
190;35.938000;-3.0300000;1815.16;65186.8;115008.
191;36.208000;0.35000000;1814.21;65152.8;127330.
192;35.288000;-1.5300000;1805.01;64822.5;111346.
193;39.668000;-9.1000000;1804.82;64815.6;141309.
194;36.868000;-6.5300000;1803.89;64782.1;141317.
195;36.498000;1.0700000;1803.07;64752.9;129683.
196;35.888000;-0.48000000;1802.88;64745.9;120409.
197;35.188000;-2.4500000;1802.85;64744.7;110733.
198;39.588000;-9.0800000;1795.86;64493.8;135174.
199;35.168000;-2.3300000;1795.57;64483.5;105564.
200;36.518000;1.1800000;1794.54;64446.4;129102.
201;38.138000;-0.63000000;1793.60;64412.7;37601.7
202;40.578000;0.70000000;1793.32;64402.7;142414.
203;36.458000;0.95000000;1791.15;64324.8;123642.
204;40.668000;0.92000000;1789.59;64268.7;141780.
205;35.918000;-0.34000000;1788.72;64237.4;114156.
206;37.778000;-0.73000000;1787.26;64184.9;44530.9
207;36.678000;-2.7800000;1786.73;64165.9;100175.
208;37.778000;-0.79000000;1785.44;64119.6;36975.1
209;35.248000;-1.6000000;1785.19;64110.5;105673.
210;36.518000;1.2400000;1784.89;64099.7;128418.
211;36.548000;1.3400000;1781.86;63991.2;129277.
212;37.148000;-7.5700000;1779.51;63906.8;138827.
213;36.678000;-2.6600000;1776.73;63806.7;93408.8
214;36.118000;0.21000000;1775.96;63779.2;119131.
215;35.328000;-1.3800000;1770.70;63590.1;82234.0
216;35.128000;-2.1400000;1770.44;63581.1;104352.
217;35.148000;-2.2700000;1770.12;63569.4;101939.
218;31.528000;31.890000;1768.69;63518.0;140798.
219;36.348000;-6.2200000;1766.54;63440.9;106274.
220;36.218000;0.41000000;1763.34;63325.9;111409.
221;40.628000;-8.8100000;1759.25;63179.1;138972.
222;36.548000;1.4100000;1758.64;63157.3;126221.
223;35.798000;-0.50000000;1754.79;63019.0;91115.3
224;36.798000;-6.6000000;1752.94;62952.6;137891.
225;38.078000;-0.64000000;1752.54;62937.9;38760.2
226;36.248000;-6.1200000;1749.74;62837.4;113916.
227;35.528000;-1.2200000;1744.68;62655.8;120898.
228;36.548000;1.4700000;1744.44;62647.2;124452.
229;36.968000;-6.5500000;1744.25;62640.5;136361.
230;40.698000;-8.8000000;1744.00;62631.5;137763.
231;38.198000;-0.51000000;1742.40;62573.8;52452.4
232;35.748000;-0.71000000;1741.87;62555.0;85664.9
233;36.738000;-6.6100000;1740.56;62508.0;134793.
234;35.198000;-1.6900000;1740.16;62493.6;99181.8
235;36.328000;0.64000000;1740.07;62490.4;117185.
236;36.138000;0.27000000;1738.93;62449.1;104364.
237;35.108000;-2.0800000;1734.12;62276.8;92284.9
238;36.238000;0.47000000;1733.50;62254.2;110080.
239;40.988000;-8.7300000;1732.89;62232.5;137229.
240;36.288000;0.57000000;1732.86;62231.2;111358.
241;35.148000;-1.8100000;1730.70;62153.7;97877.7
242;37.108000;-6.7500000;1730.25;62137.6;119309.
243;35.128000;-2.2000000;1730.17;62134.8;96358.5
244;31.528000;31.950000;1729.33;62104.6;137543.
245;36.548000;1.5300000;1726.56;62005.1;123268.
246;36.718000;-6.4300000;1721.42;61820.3;123671.
247;37.708000;-8.8100000;1719.72;61759.6;130024.
248;36.008000;0.11000000;1718.16;61703.5;99290.3
249;36.708000;-3.3500000;1718.14;61702.8;130153.
250;35.738000;-0.60000000;1717.26;61670.9;79438.2
251;36.738000;-3.7900000;1714.99;61589.6;126124.
252;40.978000;-8.6700000;1707.66;61326.3;135218.
253;40.758000;0.82000000;1707.04;61304.0;136537.
254;36.338000;0.70000000;1706.87;61297.8;108413.
255;36.368000;0.80000000;1696.98;60942.9;107706.
256;31.498000;30.410000;1693.27;60809.5;134703.
257;40.758000;-8.7800000;1691.18;60734.6;133598.
258;35.458000;-1.2400000;1690.66;60715.8;98165.4
259;40.928000;-8.7600000;1689.77;60684.0;133662.
260;36.738000;-3.0700000;1687.68;60608.8;126745.
261;35.098000;-2.0200000;1686.68;60572.9;85744.2
262;36.548000;1.6000000;1683.18;60447.3;120137.
263;36.738000;-3.1600000;1682.85;60435.3;126389.
264;41.588000;-8.8100000;1682.80;60433.6;132385.
265;41.118000;-8.7500000;1682.79;60433.2;133266.
266;35.948000;0.080000000;1679.11;60301.0;80479.4
267;35.368000;-1.3000000;1678.32;60272.6;78103.2
268;31.498000;30.470000;1674.39;60131.6;133092.
269;37.028000;-6.6100000;1673.66;60105.4;124143.
270;36.398000;0.90000000;1672.42;60060.9;101035.
271;37.058000;-7.7300000;1672.29;60056.2;130194.
272;36.738000;-3.0100000;1670.34;59986.0;123329.
273;35.118000;-1.8700000;1669.42;59953.1;90315.2
274;40.818000;-8.7600000;1668.94;59935.9;131884.
275;41.048000;-8.7300000;1664.40;59772.8;131818.
276;36.838000;4.9500000;1662.45;59702.9;61708.5
277;35.108000;-1.9500000;1661.50;59668.7;86135.7
278;35.128000;-2.4800000;1660.54;59634.0;61490.7
279;36.978000;10.260000;1659.25;59587.8;127754.
280;37.968000;-0.69000000;1658.88;59574.6;42164.2
281;35.158000;-2.7400000;1658.58;59563.8;70667.7
282;36.628000;2.2400000;1657.98;59542.2;111974.
283;35.818000;-0.070000000;1656.74;59497.7;75566.2
284;37.078000;-6.6900000;1650.32;59267.2;116801.
285;36.698000;-3.4100000;1650.16;59261.3;125238.
286;41.968000;-8.8900000;1649.70;59244.7;129930.
287;37.088000;-7.6600000;1647.19;59154.7;128986.
288;31.548000;31.830000;1646.82;59141.5;131052.
289;35.118000;-2.6600000;1645.51;59094.5;63051.7
290;36.648000;2.3000000;1643.87;59035.4;107887.
291;36.558000;1.6800000;1643.84;59034.4;116747.
292;41.108000;-8.6700000;1643.79;59032.6;130417.
293;36.618000;2.1800000;1642.48;58985.6;107474.
294;31.498000;30.350000;1641.87;58963.5;130561.
295;35.318000;-2.9100000;1638.60;58846.1;88571.6
296;41.738000;-8.9100000;1636.98;58788.0;129160.
297;35.148000;-1.7500000;1635.98;58752.1;77025.4
298;36.678000;-2.7200000;1635.44;58732.8;123711.
299;36.738000;-3.2900000;1635.42;58732.0;122040.
300;35.378000;-2.9500000;1633.19;58652.1;105504.
301;42.458000;-8.9300000;1630.83;58567.0;128991.
302;37.578000;-8.8200000;1630.04;58538.6;123748.
303;36.858000;-6.5900000;1629.79;58529.7;128194.
304;36.568000;1.8100000;1627.80;58458.4;110227.
305;37.208000;-8.9200000;1625.21;58365.5;126505.
306;36.658000;2.3600000;1624.40;58336.2;106521.
307;37.138000;-6.8300000;1623.64;58309.0;115426.
308;37.038000;10.220000;1622.23;58258.4;128359.
309;36.798000;-6.6600000;1621.77;58241.8;123850.
310;31.588000;31.890000;1621.28;58224.3;128850.
311;36.728000;-2.2100000;1618.98;58141.6;95701.8
312;35.238000;-2.8400000;1617.85;58100.9;78063.3
313;36.698000;-3.4700000;1616.28;58044.8;123251.
314;35.818000;-0.21000000;1614.58;57983.7;66281.9
315;36.578000;1.8700000;1612.37;57904.1;115638.
316;31.518000;32.010000;1612.14;57896.1;128084.
317;36.808000;-2.4100000;1611.57;57875.7;75261.5
318;36.748000;-3.8500000;1609.40;57797.7;109627.
319;36.598000;2.1200000;1607.84;57741.7;106845.
320;40.848000;-8.7000000;1607.56;57731.6;126910.
321;35.888000;0.040000000;1606.11;57679.3;63916.2
322;41.228000;-8.7500000;1605.87;57670.9;127077.
323;31.488000;30.530000;1601.69;57520.5;127399.
324;38.178000;-0.57000000;1601.42;57510.9;36681.8
325;41.628000;-8.8700000;1600.71;57485.7;126264.
326;41.338000;-8.7600000;1600.23;57468.4;126524.
327;42.468000;-8.9900000;1600.21;57467.6;126520.
328;36.618000;2.4200000;1596.76;57343.5;98685.8
329;38.318000;-0.51000000;1592.92;57205.7;24917.7
330;42.378000;-8.9600000;1592.74;57199.2;126005.
331;38.998000;-9.4300000;1588.14;57034.2;117104.
332;38.168000;-8.8000000;1586.69;56982.2;121160.
333;31.458000;32.010000;1578.53;56689.0;125433.
334;36.788000;-2.2500000;1576.98;56633.3;67105.4
335;42.498000;-9.0500000;1573.91;56522.9;124473.
336;37.268000;-8.8700000;1573.65;56513.6;119662.
337;40.728000;0.92000000;1572.00;56454.4;125307.
338;36.578000;1.9400000;1569.83;56376.4;111249.
339;42.048000;-8.8900000;1568.69;56335.5;123594.
340;42.398000;-8.9000000;1568.22;56318.6;124114.
341;40.918000;-8.7000000;1564.30;56178.0;123488.
342;35.838000;-0.28000000;1559.08;55990.5;29633.4
343;37.128000;-7.4000000;1558.12;55956.1;123156.
344;42.528000;-8.9900000;1556.82;55909.3;122971.
345;31.438000;30.350000;1556.69;55904.5;123734.
346;41.908000;-8.9000000;1556.63;55902.5;123174.
347;36.578000;2.0500000;1555.24;55852.7;107583.
348;31.588000;31.950000;1554.88;55839.5;123429.
349;37.028000;-9.0000000;1551.53;55719.3;123562.
350;37.158000;-6.8900000;1549.28;55638.5;118041.
351;42.538000;-9.1100000;1549.02;55629.3;122541.
352;42.368000;-8.7500000;1544.00;55449.0;118724.
353;38.398000;-0.40000000;1543.83;55442.7;41819.7
354;37.218000;-7.0800000;1540.17;55311.3;119641.
355;37.208000;-7.2600000;1539.19;55276.0;121225.
356;31.558000;30.410000;1538.28;55243.6;122076.
357;36.808000;2.8900000;1536.97;55196.5;104066.
358;36.748000;-3.2300000;1536.71;55187.0;104423.
359;36.968000;-6.6100000;1533.98;55089.0;120258.
360;41.518000;-8.8200000;1532.70;55042.9;120954.
361;36.508000;-6.2400000;1526.33;54814.3;75499.9
362;41.898000;-8.8300000;1524.74;54757.3;105297.
363;41.398000;-8.7900000;1520.89;54618.9;120209.
364;37.198000;-6.9600000;1518.74;54541.6;106231.
365;37.118000;-8.9500000;1517.69;54504.0;116422.
366;42.478000;-8.8300000;1517.22;54487.2;116910.
367;36.818000;2.9500000;1514.50;54389.7;101179.
368;38.598000;26.790000;1513.99;54371.1;86704.8
369;37.208000;-7.2000000;1508.82;54185.5;117854.
370;42.158000;3.1200000;1508.73;54182.3;78936.8
371;41.798000;-8.9000000;1508.20;54163.4;118980.
372;36.618000;2.6000000;1506.98;54119.6;94208.0
373;31.488000;30.590000;1506.37;54097.4;120012.
374;37.718000;-0.74000000;1506.29;54094.7;34866.2
375;36.828000;3.0100000;1501.19;53911.4;106774.
376;31.468000;32.070000;1499.93;53866.2;119191.
377;36.778000;3.4800000;1497.20;53768.1;92993.7
378;42.178000;-8.9000000;1494.85;53684.0;118373.
379;42.388000;-8.8400000;1491.72;53571.5;118078.
380;31.558000;30.470000;1490.87;53541.0;118377.
381;36.798000;3.3900000;1489.81;53502.9;98411.2
382;36.858000;-6.6500000;1486.10;53369.5;115949.
383;36.848000;3.6000000;1484.25;53303.3;98452.3
384;36.828000;3.2200000;1480.74;53176.9;103940.
385;36.808000;3.3300000;1480.20;53157.6;100485.
386;42.518000;-8.9300000;1480.09;53153.7;116939.
387;42.258000;-8.9200000;1479.41;53129.3;117021.
388;36.668000;2.7100000;1475.26;52980.4;87752.7
389;36.968000;10.320000;1474.18;52941.6;113306.
390;42.888000;-9.3100000;1471.47;52844.1;115820.
391;36.308000;-6.1600000;1470.98;52826.5;92655.1
392;36.808000;3.5400000;1468.26;52729.0;86455.9
393;36.748000;2.8400000;1464.44;52591.7;84885.5
394;31.408000;32.070000;1463.12;52544.3;116442.
395;42.578000;-9.0500000;1462.24;52512.7;115296.
396;42.598000;-9.1100000;1462.07;52506.5;115487.
397;41.048000;-8.6700000;1461.41;52483.0;115494.
398;36.878000;3.6600000;1459.16;52402.0;96339.6
399;36.848000;-6.7200000;1458.05;52362.3;107181.
400;37.208000;-7.1400000;1454.95;52250.8;111738.
401;42.958000;-9.3300000;1453.52;52199.5;114452.
402;31.578000;32.010000;1451.17;52115.2;115088.
403;38.458000;-0.34000000;1450.49;52090.6;41825.3
404;37.018000;-6.6700000;1449.44;52053.1;113668.
405;31.528000;32.070000;1444.93;51890.9;114682.
406;37.138000;-7.3400000;1444.74;51884.1;114114.
407;42.878000;-9.2500000;1444.19;51864.4;113595.
408;36.918000;3.7500000;1440.82;51743.4;99896.3
409;31.548000;30.530000;1440.65;51737.2;114716.
410;31.478000;30.290000;1438.73;51668.4;114186.
411;35.108000;-2.6000000;1434.08;51501.5;45554.9
412;36.698000;2.7700000;1428.32;51294.5;77956.3
413;42.908000;-9.1900000;1425.87;51206.7;112205.
414;31.558000;30.350000;1424.90;51171.8;113032.
415;42.698000;-9.0700000;1424.21;51146.8;112202.
416;36.768000;3.1700000;1417.19;50894.7;64823.7
417;43.758000;-7.7300000;1416.93;50885.4;108481.
418;36.938000;3.8100000;1416.25;50860.9;102015.
419;38.018000;-0.63000000;1414.35;50792.8;59447.9
420;41.178000;-8.6900000;1413.94;50778.2;112115.
421;41.458000;-8.8000000;1413.20;50751.6;111646.
422;35.108000;-2.5400000;1412.04;50709.9;39905.4
423;37.348000;-8.8700000;1410.25;50645.7;109002.
424;36.728000;-2.6000000;1407.81;50558.0;103182.
425;42.228000;-8.8000000;1401.12;50317.6;110703.
426;43.318000;4.6400000;1400.73;50303.7;111200.
427;37.718000;-0.80000000;1399.39;50255.7;20131.3
428;37.098000;10.260000;1397.50;50187.8;103892.
429;40.748000;26.040000;1395.99;50133.5;109997.
430;41.688000;-8.8500000;1395.64;50121.0;109453.
431;43.208000;-9.1500000;1395.36;50110.9;108313.
432;43.678000;-8.1000000;1394.70;50087.3;108459.
433;43.068000;-9.3000000;1394.67;50085.9;109688.
434;37.088000;-7.6000000;1393.27;50035.9;110174.
435;43.728000;-8.0100000;1391.06;49956.5;108632.
436;42.238000;-8.8600000;1390.45;49934.5;110164.
437;36.908000;-6.7400000;1387.35;49823.2;105655.
438;38.338000;-0.45000000;1387.20;49817.9;37053.5
439;36.908000;3.9900000;1385.82;49768.2;100196.
440;43.398000;-8.4400000;1384.68;49727.2;107418.
441;36.918000;-6.6700000;1384.31;49714.1;108598.
442;38.548000;26.730000;1380.89;49591.3;49914.0
443;39.868000;26.050000;1380.36;49572.2;105527.
444;31.418000;30.290000;1377.54;49470.9;109248.
445;40.498000;0.51000000;1373.73;49333.9;108539.
446;36.908000;4.0500000;1372.80;49300.6;99288.4
447;36.928000;3.8700000;1370.93;49233.4;98761.2
448;42.538000;-8.8600000;1369.62;49186.4;107749.
449;43.588000;-8.2400000;1369.03;49165.2;105645.
450;39.958000;26.140000;1367.55;49112.3;102507.
451;42.168000;-8.8400000;1367.16;49098.3;108010.
452;36.968000;-7.9400000;1366.05;49058.4;107756.
453;37.108000;-7.4600000;1361.20;48884.2;108084.
454;40.758000;-8.7200000;1360.20;48848.3;103994.
455;36.918000;3.9300000;1360.12;48845.4;98066.8
456;40.738000;25.980000;1359.46;48821.7;105361.
457;40.878000;0.81000000;1359.08;48807.8;107495.
458;37.048000;-6.7500000;1358.27;48778.8;106824.
459;37.768000;-8.8200000;1356.75;48724.4;100411.
460;36.978000;-7.8500000;1356.46;48713.9;106818.
461;40.528000;0.64000000;1354.92;48658.7;107119.
462;42.328000;-8.8300000;1353.69;48614.4;106903.
463;40.688000;26.050000;1352.94;48587.6;100017.
464;37.138000;-6.9500000;1352.60;48575.1;106253.
465;43.338000;-8.6000000;1352.00;48553.6;105124.
466;39.898000;26.140000;1349.98;48481.2;103056.
467;31.438000;32.130000;1349.73;48472.2;107499.
468;36.908000;4.1300000;1349.47;48462.8;97234.6
469;37.178000;-7.0200000;1348.85;48440.8;105365.
470;31.498000;30.650000;1347.09;48377.5;107605.
471;39.928000;26.080000;1345.94;48335.9;103169.
472;43.398000;4.9000000;1339.85;48117.5;106040.
473;40.018000;26.190000;1338.47;48067.6;100302.
474;37.408000;-8.8300000;1338.19;48057.8;101535.
475;37.138000;-7.2800000;1334.30;47918.0;105786.
476;43.588000;-8.3100000;1332.70;47860.6;102895.
477;36.908000;4.1900000;1331.89;47831.5;96228.6
478;43.328000;-8.9200000;1330.75;47790.4;103724.
479;43.318000;4.7000000;1329.80;47756.4;105520.
480;42.328000;-8.6400000;1329.69;47752.5;91997.8
481;31.548000;31.770000;1328.75;47718.6;105538.
482;40.808000;26.000000;1327.26;47665.4;86690.0
483;43.408000;4.5900000;1327.16;47661.7;105365.
484;42.788000;-9.0500000;1326.85;47650.7;99649.4
485;31.608000;31.830000;1325.96;47618.4;105194.
486;37.008000;-7.7900000;1323.40;47526.8;104456.
487;43.408000;4.9600000;1323.24;47521.0;101665.
488;38.538000;-0.13000000;1321.23;47448.7;53466.4
489;42.848000;-9.1900000;1320.53;47423.6;104117.
490;43.368000;-8.5000000;1320.28;47414.7;101122.
491;43.348000;4.8000000;1317.70;47322.1;104483.
492;43.768000;-7.8500000;1317.13;47301.5;98791.3
493;37.008000;-1.8700000;1315.92;47258.1;50738.0
494;42.268000;-8.7400000;1311.52;47099.9;102640.
495;43.318000;-8.7500000;1309.82;47039.0;93806.7
496;43.318000;-8.6700000;1308.80;47002.3;93786.3
497;36.968000;-6.7300000;1307.92;46970.6;102399.
498;37.078000;-6.8100000;1307.11;46941.4;102930.
499;38.488000;-8.7700000;1306.26;46911.2;12384.8
500;31.378000;32.130000;1306.22;46909.7;104184.
501;31.548000;30.590000;1304.52;46848.6;104075.
