farm;lat;lon;fw;Nf;Ns
70;47.158000;-2.2500000;6552.23;19656.7;15556.5
71;51.448000;1.3100000;6545.90;19637.7;15252.3
72;51.378000;0.97000000;6545.50;19636.5;15261.0
73;51.398000;1.0900000;6539.14;19617.4;15483.9
74;51.398000;1.4400000;6525.65;19576.9;15310.8
75;50.228000;1.5200000;6508.30;19524.9;12571.0
76;47.148000;-2.3100000;6472.96;19418.9;15350.6
77;51.638000;-8.5600000;6462.28;19386.8;14135.8
78;47.378000;-2.5900000;6451.74;19355.2;15309.4
79;38.698000;-9.3700000;6429.04;19287.1;14864.7
80;51.508000;1.0300000;6422.08;19266.2;13438.6
81;47.508000;-2.7300000;6415.45;19246.4;15243.7
82;51.458000;0.87000000;6415.22;19245.7;15139.0
83;51.398000;1.5000000;6380.17;19140.5;14505.0
84;51.638000;-8.6200000;6367.23;19101.7;13453.8
85;47.198000;-2.4600000;6365.39;19096.2;15101.6
86;51.498000;0.97000000;6361.45;19084.4;14913.7
87;45.438000;-0.78000000;6353.00;19059.0;15146.9
88;45.648000;-1.1600000;6346.60;19039.8;15130.4
89;47.468000;-2.5100000;6338.84;19016.5;15027.2
90;51.398000;1.3800000;6328.36;18985.1;14872.3
91;47.218000;-2.2800000;6308.27;18924.8;14987.6
92;45.588000;-1.1300000;6269.27;18807.8;14939.0
93;51.408000;1.1500000;6255.91;18767.7;14819.2
94;52.018000;-7.5700000;6244.13;18732.4;14399.6
95;51.458000;0.81000000;6235.92;18707.8;14733.1
96;51.278000;2.8100000;6223.96;18671.9;14677.8
97;50.038000;1.2900000;6203.92;18611.8;13922.3
98;51.518000;0.91000000;6197.36;18592.1;14354.8
99;51.358000;1.5600000;6179.43;18538.3;13316.7
100;51.518000;1.0900000;6174.45;18523.4;8661.33
101;51.518000;0.85000000;6167.31;18501.9;14461.1
102;50.238000;1.4300000;6160.54;18481.6;14489.6
103;47.548000;-3.1000000;6159.69;18479.1;14643.0
104;51.518000;0.79000000;6150.81;18452.4;14499.0
105;50.798000;-0.50000000;6146.25;18438.8;10673.8
106;51.288000;1.3900000;6145.56;18436.7;12034.1
107;51.458000;1.3700000;6134.15;18402.4;11525.1
108;49.898000;0.69000000;6128.22;18384.7;14412.1
109;47.498000;-2.8300000;6104.33;18313.0;14495.1
110;50.008000;1.2300000;6091.33;18274.0;14171.1
111;51.008000;1.9800000;6089.12;18267.4;13947.2
112;47.318000;-2.6000000;6088.20;18264.6;14443.8
113;50.678000;1.5000000;6064.49;18193.5;13891.8
114;51.338000;1.4700000;6061.07;18183.2;14057.5
115;51.558000;0.97000000;6057.59;18172.8;10394.7
116;51.348000;1.6200000;6052.31;18156.9;10633.0
117;49.958000;1.1400000;6052.05;18156.1;13978.6
118;50.798000;-0.57000000;6041.04;18123.1;11775.8
119;50.018000;1.1000000;6034.17;18102.5;13899.7
120;46.968000;-2.2200000;6019.38;18058.1;14104.9
121;50.708000;-1.6200000;6012.72;18038.2;11329.5
122;50.018000;1.1600000;6004.83;18014.5;13830.9
123;50.298000;1.4800000;6004.11;18012.3;14138.8
124;49.478000;-0.020000000;6003.51;18010.5;14169.1
125;51.648000;3.5600000;6003.19;18009.6;14134.4
126;51.228000;2.8700000;5999.86;17999.6;14152.4
127;47.438000;-2.5900000;5998.81;17996.4;14248.1
128;47.148000;-2.3700000;5994.98;17985.0;14207.0
129;45.668000;-1.2200000;5994.08;17982.2;14274.4
130;47.198000;-2.5200000;5981.15;17943.5;14180.0
131;49.898000;0.75000000;5977.01;17931.0;14081.1
132;46.988000;-2.3400000;5975.82;17927.4;14178.1
133;51.218000;2.7900000;5974.38;17923.1;14093.4
134;50.238000;1.3700000;5974.17;17922.5;13498.9
135;50.068000;1.2300000;5972.70;17918.1;13933.9
136;47.258000;-2.5800000;5969.70;17909.1;14155.7
137;51.578000;1.0500000;5966.61;17899.8;5704.04
138;51.008000;1.9200000;5965.60;17896.8;13664.1
139;50.358000;1.4000000;5964.86;17894.6;10576.3
140;51.288000;1.5900000;5953.47;17860.4;13476.4
141;49.908000;0.63000000;5953.43;17860.3;13975.2
142;50.178000;1.4100000;5951.21;17853.6;13992.4
143;50.898000;1.6200000;5949.47;17848.4;12829.2
144;50.298000;1.3500000;5943.67;17831.0;10771.0
145;51.038000;2.0400000;5943.55;17830.6;13420.3
146;45.608000;-1.0100000;5942.73;17828.2;14198.1
147;51.578000;0.90000000;5938.49;17815.5;11685.5
148;50.928000;0.77000000;5938.01;17814.0;6099.70
149;47.048000;-2.4000000;5937.51;17812.5;14116.3
150;49.468000;-0.080000000;5934.24;17802.7;13965.7
151;50.018000;1.0400000;5932.58;17797.7;13629.1
152;51.398000;1.2500000;5930.68;17792.1;14047.5
153;49.878000;0.57000000;5927.20;17781.6;13908.4
154;47.408000;-2.6500000;5927.19;17781.6;14059.6
155;49.778000;0.23000000;5923.45;17770.4;13758.7
156;51.278000;2.7500000;5920.85;17762.6;13954.7
157;51.468000;-9.3900000;5916.93;17750.8;13610.5
158;50.098000;1.3100000;5913.83;17741.5;13871.1
159;49.348000;-0.010000000;5913.32;17740.0;14027.6
160;51.978000;-7.6300000;5909.98;17730.0;13581.3
161;51.278000;-3.1800000;5897.13;17691.4;13912.5
162;51.568000;-8.7200000;5893.46;17680.4;13509.3
163;51.288000;2.8700000;5889.75;17669.2;13894.3
164;50.708000;-0.78000000;5883.41;17650.2;7967.51
165;51.218000;2.7300000;5882.76;17648.3;13875.9
166;52.078000;-7.5500000;5876.36;17629.1;13420.2
167;51.638000;-8.5000000;5867.21;17601.6;13575.7
168;51.068000;1.9800000;5862.60;17587.8;13347.0
169;50.958000;0.98000000;5862.35;17587.0;11313.5
170;51.458000;1.4300000;5862.09;17586.3;9053.77
171;50.298000;1.4200000;5858.25;17574.8;13524.9
172;50.808000;-0.42000000;5852.77;17558.3;9673.40
173;51.528000;0.73000000;5850.56;17551.7;13756.1
174;51.418000;1.5600000;5850.10;17550.3;8981.22
175;50.178000;1.3500000;5849.80;17549.4;13568.8
176;51.408000;-3.6000000;5849.69;17549.1;13803.1
177;51.458000;0.75000000;5845.72;17537.2;13757.8
178;49.958000;0.72000000;5843.00;17529.0;13713.3
179;51.478000;-9.2100000;5842.66;17528.0;13496.3
180;51.368000;0.86000000;5839.04;17517.1;8770.29
181;49.818000;0.36000000;5838.62;17515.9;13438.5
182;51.618000;0.96000000;5832.62;17497.9;11059.9
183;51.528000;1.1500000;5825.40;17476.2;5541.95
184;50.138000;-5.7000000;5820.69;17462.1;12222.5
185;50.688000;1.5600000;5818.06;17454.2;13632.5
186;50.898000;1.5600000;5814.07;17442.2;13478.0
187;51.298000;1.5300000;5811.91;17435.7;13038.2
188;50.118000;1.3700000;5810.60;17431.8;13622.6
189;49.758000;0.29000000;5808.06;17424.2;13511.2
190;51.478000;-9.3300000;5806.36;17419.1;13315.7
191;51.118000;2.2600000;5804.55;17413.7;13633.0
192;52.458000;-9.8100000;5783.14;17349.4;13388.1
193;45.378000;-0.82000000;5781.79;17345.4;13844.6
194;49.778000;0.17000000;5780.92;17342.8;13551.9
195;51.648000;3.6200000;5778.24;17334.7;13612.4
196;50.808000;0.35000000;5774.51;17323.5;10789.7
197;49.968000;0.66000000;5773.41;17320.2;13518.2
198;49.418000;-0.010000000;5770.93;17312.8;13621.4
199;51.588000;-8.7900000;5768.05;17304.1;12798.9
200;50.788000;-0.63000000;5764.70;17294.1;11211.8
201;47.508000;-2.8900000;5764.52;17293.5;13720.6
202;51.028000;1.8600000;5761.26;17283.8;13132.7
203;51.748000;-8.2200000;5755.90;17267.7;13261.6
204;50.358000;1.3400000;5747.92;17243.8;6942.84
205;49.848000;0.51000000;5747.83;17243.5;13476.1
206;45.548000;-0.99000000;5745.59;17236.8;13737.0
207;47.448000;-2.7100000;5741.88;17225.6;13624.0
208;50.238000;1.3100000;5740.23;17220.7;11032.8
209;50.738000;1.5000000;5735.83;17207.5;12907.7
210;51.658000;3.5000000;5735.29;17205.9;13495.5
211;50.408000;1.4800000;5732.61;17197.8;13071.8
212;51.368000;-3.7700000;5732.24;17196.7;13503.8
213;49.928000;1.0200000;5732.03;17196.1;13347.4
214;49.988000;0.98000000;5728.50;17185.5;13277.5
215;51.588000;-10.050000;5727.71;17183.1;12964.7
216;49.368000;-0.54000000;5722.61;17167.8;13590.3
217;51.498000;-9.2700000;5720.18;17160.5;13006.8
218;51.738000;-8.2900000;5717.66;17153.0;13272.6
219;51.678000;-8.4200000;5713.39;17140.2;13164.2
220;51.478000;-9.4600000;5712.67;17138.0;12670.4
221;50.808000;-0.36000000;5712.43;17137.3;9003.60
222;51.398000;-3.6600000;5709.25;17127.8;13454.3
223;49.818000;0.30000000;5707.96;17123.9;12608.0
224;50.078000;1.1700000;5706.42;17119.3;13019.1
225;50.178000;1.2900000;5702.96;17108.9;11920.0
226;51.278000;1.4700000;5701.10;17103.3;12918.8
227;50.728000;0.26000000;5700.21;17100.6;8882.08
228;51.728000;-10.250000;5694.89;17084.7;12381.6
229;51.958000;-7.6900000;5693.92;17081.8;12994.2
230;49.958000;0.84000000;5693.06;17079.2;13239.8
231;51.208000;-3.1600000;5693.04;17079.1;13243.4
232;51.368000;2.8900000;5692.88;17078.7;13402.8
233;51.458000;-9.7700000;5691.10;17073.3;12840.7
234;51.208000;2.6700000;5691.00;17073.0;13421.9
235;51.388000;1.0300000;5690.77;17072.3;13084.3
236;49.928000;0.90000000;5690.09;17070.3;13268.1
237;51.228000;1.5700000;5689.29;17067.9;12322.5
238;51.278000;-3.2400000;5687.71;17063.1;13411.0
239;50.298000;1.2900000;5682.66;17048.0;7470.75
240;39.048000;-9.4200000;5682.05;17046.1;11270.9
241;51.278000;2.6900000;5682.03;17046.1;13382.4
242;52.478000;-9.7500000;5679.21;17037.6;13032.4
243;41.808000;-8.8700000;5676.83;17030.5;8032.56
244;50.778000;-1.1800000;5675.93;17027.8;9315.64
245;49.958000;0.78000000;5675.35;17026.0;13313.2
246;49.958000;1.0800000;5666.34;16999.0;13144.5
247;49.848000;0.45000000;5664.35;16993.1;13226.8
248;50.978000;1.6800000;5662.91;16988.7;10942.9
249;49.958000;-6.3400000;5662.11;16986.3;10277.5
250;51.528000;-3.8500000;5659.03;16977.1;13311.5
251;49.478000;0.040000000;5657.21;16971.6;13361.2
252;51.368000;-3.8300000;5655.23;16965.7;13314.3
253;51.208000;2.6100000;5652.76;16958.3;13326.8
254;49.938000;0.57000000;5650.41;16951.2;13273.5
255;51.748000;-8.1600000;5648.93;16946.8;12819.9
256;51.118000;2.3200000;5648.52;16945.6;13275.1
257;51.708000;-8.3500000;5647.05;16941.1;13069.1
258;47.448000;-2.7700000;5644.81;16934.4;13396.4
259;49.318000;-0.18000000;5641.74;16925.2;13366.6
260;50.718000;-1.6800000;5636.77;16910.3;8129.94
261;51.108000;2.2000000;5636.02;16908.1;13230.4
262;51.308000;-3.7600000;5633.38;16900.1;13108.6
263;45.588000;-1.1900000;5633.14;16899.4;13394.6
264;51.038000;2.1000000;5631.68;16895.0;12768.1
265;51.738000;3.5600000;5628.45;16885.4;13235.9
266;50.778000;-0.70000000;5627.13;16881.4;9353.91
267;50.728000;-1.5400000;5626.95;16880.8;10505.8
268;50.078000;1.1100000;5626.81;16880.4;12827.9
269;51.618000;3.7200000;5625.72;16877.1;13264.1
270;49.468000;-0.14000000;5622.03;16866.1;13173.0
271;52.048000;-7.4900000;5617.46;16852.4;12105.6
272;49.408000;-0.070000000;5614.98;16844.9;13218.8
273;50.838000;1.5200000;5614.60;16843.8;11939.2
274;51.398000;-3.5400000;5612.57;16837.7;13245.6
275;51.468000;-9.6900000;5612.39;16837.2;12789.3
276;50.418000;1.4200000;5611.79;16835.4;9142.59
277;51.928000;-7.7900000;5609.60;16828.8;12823.0
278;51.378000;2.9500000;5609.36;16828.1;13217.8
279;50.578000;1.4900000;5604.44;16813.3;12351.3
280;51.768000;3.8500000;5600.51;16801.5;13187.9
281;51.408000;1.6200000;5598.43;16795.3;7446.08
282;51.198000;-3.2300000;5596.49;16789.5;13029.4
283;51.828000;3.7600000;5594.73;16784.2;13173.3
284;51.068000;1.9200000;5593.14;16779.4;10148.4
285;49.908000;0.51000000;5592.83;16778.5;13097.5
286;41.148000;30.620000;5588.22;13039.2;51218.8
287;51.588000;-10.110000;5587.36;16762.1;12584.2
288;49.988000;0.92000000;5585.01;16755.0;12971.8
289;47.138000;-2.4300000;5582.66;16748.0;13222.6
290;51.338000;2.8100000;5582.08;16746.2;13146.4
291;45.318000;-0.77000000;5581.77;16745.3;13364.9
292;51.508000;1.3000000;5580.27;16740.8;5779.77
293;51.338000;-3.3400000;5575.67;16727.0;13162.5
294;49.538000;1.6200583e-14;5573.95;16721.9;13142.9
295;50.788000;-1.3200000;5572.49;16717.5;10289.5
296;50.988000;1.7400000;5567.25;16701.7;11398.3
297;49.368000;-0.60000000;5565.43;16696.3;13216.4
298;50.718000;-0.72000000;5560.42;16681.3;6896.63
299;49.758000;0.11000000;5558.92;16676.8;12913.4
300;51.538000;0.67000000;5557.04;16671.1;12910.3
301;51.628000;-4.8100000;5555.25;16665.8;12130.3
302;50.078000;1.0500000;5554.54;16663.6;12771.7
303;41.868000;-8.8600000;5553.96;16661.9;2399.52
304;52.128000;-7.0000000;5551.11;16653.3;12670.1
305;50.128000;1.2300000;5542.89;16628.7;12431.7
306;51.218000;-3.1000000;5541.03;16623.1;12898.8
307;51.478000;-9.8400000;5540.25;16620.7;12667.0
308;49.418000;0.050000000;5537.78;16613.3;13102.1
309;52.128000;-7.2700000;5536.04;16608.1;12589.5
310;51.688000;3.4400000;5531.51;16594.5;12997.4
311;51.718000;3.5000000;5531.41;16594.2;12978.8
312;51.538000;-3.7900000;5529.67;16589.0;13004.1
313;51.338000;-3.2300000;5529.65;16589.0;13040.9
314;51.098000;2.0400000;5529.62;16588.9;12935.6
315;51.268000;2.6300000;5528.98;16587.0;13012.3
316;49.838000;0.19000000;5528.25;16584.8;12359.9
317;47.558000;-2.9500000;5526.97;16580.9;13166.9
318;51.348000;-3.6000000;5524.56;16573.7;13017.1
